field_1,start_station_name,rides_all,rides_january,rides_jan14_16,first_ride,last_ride,first_lat,first_lng,community,area,shape_area,perimeter,area_num_1,area_numbe,comarea_id,comarea,shape_len
"308",Federal St & Polk St,"17460","511","13",2023/02/01,2024/01/31,41.8577225,-87.6486267149448,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"310",Field Museum,"10590","66","0",2023/02/01,2024/01/31,41.8479747666667,-87.66671835,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"312",Fort Dearborn Dr & 31st St,"4941","18","0",2023/02/03,2024/01/29,41.838373899,-87.6801837666667,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"324",Franklin St & Lake St,"16048","684","21",2023/02/01,2024/01/31,41.85788175,-87.680721164,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"330",Green St & Randolph St*,"5902","185","3",2023/02/01,2024/01/31,41.857762218,-87.6819851666667,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"342",Halsted St & 18th St,"4253","88","0",2023/02/01,2024/01/31,41.856733799,-87.6492534833333,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"343",Halsted St & 21st St,"2714","62","1",2023/02/01,2024/01/31,41.853443265,-87.647059679,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"355",Halsted St & Archer Ave,"3017","76","0",2023/02/01,2024/01/31,41.84665072,-87.6759908166667,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"387",Indiana Ave & 26th St,"3398","78","2",2023/02/02,2024/01/31,41.845237494,-87.66671835,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"390",Indiana Ave & Roosevelt Rd,"25953","510","10",2023/02/01,2024/01/31,41.8538221666667,-87.6486267149448,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"461",LaSalle St & Adams St,"5072","163","8",2023/02/01,2024/01/31,41.85700815,-87.6486267149448,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"465",Laflin St & Cullerton St,"2801","64","1",2023/02/01,2024/01/31,41.8542913333333,-87.667806,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"557",McClurg Ct & Erie St,"14952","506","11",2023/02/01,2024/01/31,41.84881505,-87.6738285,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"566",Michigan Ave & 14th St,"12162","299","1",2023/02/01,2024/01/31,41.8484061833333,-87.6820793,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"567",Michigan Ave & 18th St,"9163","213","3",2023/02/01,2024/01/31,41.856722713,-87.6486267149448,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"573",Michigan Ave & Madison St,"10103","233","3",2023/02/01,2024/01/31,41.8567738333333,-87.6564846666667,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"640",Paulina St & Flournoy St,"8375","314","5",2023/02/01,2024/01/31,41.8532144185197,-87.6859983333333,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"1341",Racine Ave & 18th St,"6183","185","5",2023/02/01,2024/01/31,41.857611656,-87.6805182666667,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"1397",Shedd Aquarium,"22556","246","7",2023/02/01,2024/01/31,41.8581316666667,-87.6501032166667,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"1508",Wabash Ave & 16th St,"9231","261","6",2023/02/01,2024/01/31,41.8532144185197,-87.6481606833333,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"1511",Wabash Ave & 9th St,"13716","306","0",2023/02/01,2024/01/31,41.8532144185197,-87.6486267149448,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"1515",Wabash Ave & Roosevelt Rd,"20421","488","11",2023/02/01,2024/01/31,41.857843757,-87.6486267149448,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"1544",Wentworth Ave & Cermak Rd,"4940","70","2",2023/02/01,2024/01/31,41.8461902,-87.667806,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"1549",Western Ave & 24th St,"693","17","0",2023/02/01,2024/01/30,41.8483541666667,-87.685279131,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"1550",Western Ave & 28th St,"121","0","0",2023/02/01,2023/12/29,41.8414453333333,-87.685240388,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"1587",Wood St & Taylor St (Temp),"6569","202","5",2023/02/01,2024/01/31,41.8485709333333,-87.6852779333333,LOWER WEST SIDE,"0","81550723.6377","0","31","31","0","0","43229.3727036"
"80",Buckingham Fountain (Temp),"4547","0","0",2023/06/06,2023/09/20,41.8640118333333,-87.6293851666667,NEAR SOUTH SIDE,"0","49769639.4541","0","33","33","0","0","45053.1651038"
"1447",State St & 19th St,"2983","57","1",2023/02/02,2024/01/31,41.855887651,-87.628319621,NEAR SOUTH SIDE,"0","49769639.4541","0","33","33","0","0","45053.1651038"
"1513",Wabash Ave & Cermak Rd,"3537","71","3",2023/02/01,2024/01/31,41.851881981,-87.627052307,NEAR SOUTH SIDE,"0","49769639.4541","0","33","33","0","0","45053.1651038"
"537",MLK Jr Dr & Pershing Rd,"1552","39","0",2023/02/01,2024/01/31,41.824378133,-87.631836653,ARMOUR SQUARE,"0","27766196.0954","0","34","34","0","0","31948.5988398"
"616",Normal Ave & Archer Ave,"1277","81","4",2023/02/02,2024/01/31,41.8494261666667,-87.640709043,ARMOUR SQUARE,"0","27766196.0954","0","34","34","0","0","31948.5988398"
"649",Ping Tom Park (East),"530","12","0",2023/05/26,2024/01/31,41.8576455,-87.632097125,ARMOUR SQUARE,"0","27766196.0954","0","34","34","0","0","31948.5988398"
"1528",Wells St & 19th St,"2006","15","0",2023/02/01,2024/01/31,41.856659,-87.6340591666667,ARMOUR SQUARE,"0","27766196.0954","0","34","34","0","0","31948.5988398"
"1539",Wentworth Ave & 24th St,"1643","35","1",2023/04/19,2024/01/31,41.849758863,-87.632544279,ARMOUR SQUARE,"0","27766196.0954","0","34","34","0","0","31948.5988398"
"1540",Wentworth Ave & 24th St (Temp),"282","0","0",2023/02/01,2023/04/19,41.8498981666667,-87.632350326,ARMOUR SQUARE,"0","27766196.0954","0","34","34","0","0","31948.5988398"
"1541",Wentworth Ave & 33rd St,"3832","112","2",2023/02/01,2024/01/31,41.834326029,-87.632998943,ARMOUR SQUARE,"0","27766196.0954","0","34","34","0","0","31948.5988398"
"1542",Wentworth Ave & 35th St,"2508","58","0",2023/02/01,2024/01/31,41.830299377,-87.63282907,ARMOUR SQUARE,"0","27766196.0954","0","34","34","0","0","31948.5988398"
"1545",Wentworth Ave & Cermak Rd*,"3885","64","3",2023/04/12,2024/01/31,41.852663755,-87.6338171666667,ARMOUR SQUARE,"0","27766196.0954","0","34","34","0","0","31948.5988398"
"741",Public Rack - Canfield & Victoria,"7","0","0",2023/05/10,2023/10/16,41.98,-87.8232051666667,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"844",Public Rack - Haft Ave & Milwaukee Ave,"83","7","0",2023/05/16,2024/01/31,41.995448589,-87.79,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"864",Public Rack - Harlem & Palatine,"19","0","0",2023/05/04,2023/10/03,41.9953361666667,-87.81,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"865",Public Rack - Harlem & Summerdale,"7","0","0",2023/05/03,2023/09/23,41.9778206666667,-87.81,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"876",Public Rack - Higgins Ave & Neva Ave,"4","0","0",2023/05/18,2023/12/04,41.98,-87.81,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"877",Public Rack - Holbrook St & Milwaukee Ave,"14","0","0",2023/05/07,2023/09/12,41.99,-87.7833745,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"895",Public Rack - Imlay & Milwaukee,"14","0","0",2023/05/28,2023/12/10,41.998963952,-87.789606094,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1069",Public Rack - Miami Ave & Milwaukee Ave,"5","0","0",2023/06/13,2023/08/11,41.9914098333333,-87.7821086666667,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1095",Public Rack - Mont Clare Ave & Higgins Ave,"12","1","0",2023/05/05,2024/01/17,41.98,-87.81,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1104",Public Rack - Mulligan & Northwest Hwy,"2","0","0",2023/07/22,2023/11/26,41.9854893333333,-87.7867171666667,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1108",Public Rack - Nagel & Higgins,"39","0","0",2023/05/05,2023/12/17,41.976066947,-87.79,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1111",Public Rack - Nashotah & Northwest Hwy,"78","2","0",2023/05/18,2024/01/06,41.988072753,-87.791367173,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1113",Public Rack - Natoma Ave & Bryn Mawr Ave,"21","1","0",2023/05/10,2024/01/29,41.98,-87.79093647,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1116",Public Rack - Neola & Northwest Hwy,"3","0","0",2023/05/09,2023/05/29,41.99,-87.8,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1125",Public Rack - Nina Ave & Avondale Ave,"4","0","0",2023/05/17,2023/06/04,41.99,-87.8,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1128",Public Rack - Nordica Ave & Higgins Ave,"5","0","0",2023/06/02,2023/11/12,41.9799618333333,-87.802125812,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1132",Public Rack - Normandy Ave & Raven St,"2","0","0",2023/05/11,2023/06/03,41.99,-87.79232,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1133",Public Rack - Northwest Hwy & Bryn Mawr,"12","0","0",2023/06/29,2023/09/21,41.9829356666667,-87.782927036,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1137",Public Rack - Northwest Hwy & Raven St,"2","0","0",2023/09/14,2023/10/06,41.992779,-87.7996775,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1138",Public Rack - Norwood Park,"11","0","0",2023/05/17,2023/09/18,41.9865346666667,-87.7940065,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1139",Public Rack - Norwood Park Station ,"31","0","0",2023/07/03,2023/10/27,41.9918968333333,-87.799247,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1140",Public Rack - Oak Park & Higgins,"8","0","0",2023/05/12,2023/11/22,41.978839278,-87.8,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1144",Public Rack - Odell & Talcott,"11","0","0",2023/05/15,2023/09/22,41.9870376666667,-87.8104678333333,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1148",Public Rack - Oketo & Talcott,"5","0","0",2023/05/20,2023/08/08,41.988541,-87.8125396666667,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1157",Public Rack - Ozman & Talcott,"10","0","0",2023/05/28,2023/11/18,41.9930068333333,-87.821662664,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1172",Public Rack - Peterson Ave & Milwaukee Ave,"15","0","0",2023/05/20,2023/10/20,41.989546537,-87.781162858,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1233",Public Rack - Sayer & Northwest Hwy,"32","1","0",2023/05/05,2024/01/06,41.99,-87.80281651,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1277",Public Rack - W. Talcott & N. Oriole,"9","0","0",2023/05/07,2023/09/25,41.99,-87.82,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"1317",Public Rack - William J Onahan Public School,"5","0","0",2023/05/07,2023/10/23,41.99,-87.7929805,NORWOOD PARK,"0","121959105.47","0","10","10","0","0","80368.3743778"
"148",Cherry Ave & Blackhawk St,"2240","83","1",2023/02/01,2024/01/31,41.906417131,-87.65602839,NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
"479",Larrabee St & Armitage Ave,"8735","217","3",2023/02/01,2024/01/31,41.9043412166667,-87.65606545,NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
"601",N Clark St & W Elm St,"405","22","1",2023/02/07,2024/01/30,41.9,-87.631762,NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
"1392",Sedgwick St & Schiller St,"5207","151","4",2023/02/01,2024/01/31,41.90657258,-87.640671134,NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
"1477",Streeter Dr/Grand Ave,"236","56","1",2023/11/14,2024/01/31,41.892171,-87.612388,NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
"76",Buckingham - Fountain,"207","0","0",2023/09/29,2023/10/06,41.876255,-87.620483,LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
"78",Buckingham Fountain (Columbus/Balbo),"147","0","0",2023/09/20,2023/09/29,41.870748,-87.623997,LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
"79",Buckingham Fountain (Michigan/11th),"1","0","0",2023/08/11,2023/08/11,41.876423,-87.620339,LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
"163",Clark St & 9th St (AMLI),"5916","176","3",2023/02/01,2024/01/31,41.869936585,-87.631776929,LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
"305",Fairbanks St & Superior St,"7271","288","10",2023/02/01,2024/01/31,41.8869463333333,-87.6338256666667,LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
"1536",Wells St & Randolph St,"73","73","0",2024/01/25,2024/01/31,41.883894,-87.634354591,LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
"54",Bennett Ave & 79th St,"59","1","0",2023/02/12,2024/01/23,41.751781702,-87.5785611666667,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"392",Jeffery Blvd & 67th St,"561","48","2",2023/02/11,2024/01/31,41.773396015,-87.5775488333333,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"393",Jeffery Blvd & 71st St,"471","17","0",2023/02/05,2024/01/30,41.766523,-87.576579809,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"394",Jeffery Blvd & 76th St,"106","4","0",2023/02/04,2024/01/31,41.7570916666667,-87.575936,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"645",Phillips Ave & 79th St,"190","5","0",2023/02/07,2024/01/30,41.751747012,-87.565411687,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"761",Public Rack - Chappel Ave & 71st St,"11","0","0",2023/06/21,2023/12/21,41.7660501,-87.57566,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"807",Public Rack - East End Ave & 75th St,"3","0","0",2023/08/24,2023/09/10,41.758832,-87.5826548333333,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"831",Public Rack - Exchange Ave & 73rd Pl,"4","1","0",2023/06/21,2024/01/25,41.762536168,-87.563914657,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"903",Public Rack - James Madison School,"1","0","0",2023/02/12,2023/02/12,41.76,-87.59,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"904",Public Rack - Jeffery Blvd & 67th St,"15","0","0",2023/04/27,2023/12/08,41.77,-87.58,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"906",Public Rack - Jeffrey Blvd & 71st St,"20","0","0",2023/02/14,2023/11/30,41.766178489,-87.58,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"966",Public Rack - Kingston Ave & 75th St,"3","0","0",2023/03/15,2023/10/06,41.758934617,-87.562296629,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1164",Public Rack - Paxton Ave & 79th St,"3","0","0",2023/10/16,2023/11/08,41.751717806,-87.570701122,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1236",Public Rack - South Shore Dr & 71st St,"30","0","0",2023/02/24,2023/12/31,41.766065,-87.5628143333333,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1237",Public Rack - South Shore High School,"1","0","0",2023/06/09,2023/06/09,41.7561805,-87.579701,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1255",Public Rack - Stony Is Ave & 73rd St,"2","0","0",2023/07/06,2023/11/23,41.762321472,-87.585572004,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1272",Public Rack - Vincennes Ave & 77th St,"2","0","0",2023/06/17,2023/06/27,41.756997108,-87.565108657,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1328",Public Rack - Yates Blvd & Exchange Ave,"2","0","0",2023/06/20,2023/10/06,41.7652681666667,-87.5662678333333,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1354",Rainbow Beach,"225","0","0",2023/02/24,2023/10/10,41.7578246666667,-87.54946,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1421",South Shore Dr & 67th St,"1283","32","2",2023/02/01,2024/01/29,41.773429513,-87.567516923,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1422",South Shore Dr & 71st St,"1187","18","0",2023/02/03,2024/01/31,41.7661271666667,-87.5660396666667,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1423",South Shore Dr & 74th St,"385","11","2",2023/02/01,2024/01/29,41.762120128,-87.5593208333333,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1471",Stony Island Ave & 71st St,"442","19","0",2023/02/05,2024/01/29,41.766332984,-87.5865315,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1472",Stony Island Ave & 75th St,"323","6","0",2023/02/01,2024/01/11,41.75817883,-87.587125778,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"1595",Yates Blvd & 75th St,"247","15","2",2023/02/11,2024/01/31,41.75865531,-87.566510558,SOUTH SHORE,"0","81812716.3958","0","43","43","0","0","44249.6461173"
"217",Cottage Grove Ave & 83rd St,"337","5","1",2023/02/01,2024/01/30,41.7433746666667,-87.6049683333333,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"248",Dauphin Ave & 87th St,"115","0","0",2023/02/02,2023/12/24,41.736424804,-87.601323962,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"279",Eberhart Ave & 91st St,"78","0","0",2023/02/13,2023/12/04,41.7292168333333,-87.611790299,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"292",Ellis Ave & 83rd St,"88","3","0",2023/03/16,2024/01/29,41.744067788,-87.599159122,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"336",Greenwood Ave & 79th St,"156","3","0",2023/02/09,2024/01/28,41.7512241666667,-87.597552,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"536",MLK Jr Dr & 83rd St,"80","5","0",2023/02/02,2024/01/07,41.7430271666667,-87.6148578333333,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"672",Public Rack - 83rd St (Avalon Park) Metra,"1","0","0",2023/08/25,2023/08/25,41.7440571666667,-87.5991563333333,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"786",Public Rack - Cottage Grove & 84th St,"4","0","0",2023/07/09,2023/12/02,41.741757274,-87.604860187,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"787",Public Rack - Cottage Grove & 85th St,"6","0","0",2023/02/15,2023/09/04,41.7399148333333,-87.6048008333333,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"788",Public Rack - Cottage Grove & 86th St,"29","0","0",2023/03/05,2023/12/19,41.738117576,-87.604785323,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"791",Public Rack - Cottage Grove Ave & 87th St,"13","0","0",2023/02/08,2023/10/22,41.736468554,-87.61,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"792",Public Rack - Cottage Grove Ave & 91st St,"1","0","0",2023/12/13,2023/12/13,41.729459763,-87.603807211,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"793",Public Rack - Cottage Grove Ave & 92nd St,"1","0","0",2023/05/23,2023/05/23,41.727351069,-87.604726553,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"964",Public Rack - King Dr & 83rd St,"4","0","0",2023/06/09,2023/12/13,41.74349463,-87.614569902,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"983",Public Rack - Lafayette Ave & 87th St - NW,"13","0","0",2023/02/28,2023/10/22,41.736364245,-87.63,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"984",Public Rack - Lafayette Ave & 87th St SW,"1","0","0",2023/08/10,2023/08/10,41.7360968333333,-87.6263958333333,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"996",Public Rack - Langley Ave & 79th St,"10","0","0",2023/05/28,2023/12/31,41.7511708333333,-87.607572079,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"1178",Public Rack - Prairie Ave & 85th St,"4","0","0",2023/06/10,2023/12/27,41.7401701666667,-87.617741,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"1211",Public Rack - Rhodes Ave & 79th St,"1","0","0",2023/12/13,2023/12/13,41.750923395,-87.611402988,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"1270",Public Rack - Tuley (Murray) Park,"6","1","0",2023/07/03,2024/01/02,41.730008006,-87.611712813,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"1278",Public Rack - Wabash Ave & 87th St,"5","0","0",2023/05/17,2023/09/09,41.736168623,-87.623176217,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"1286",Public Rack - Wentworth Ave & 79th St,"7","0","0",2023/03/05,2023/08/18,41.75,-87.630353928,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"1288",Public Rack - West Chatham Park,"4","0","0",2023/04/14,2023/12/28,41.745587349,-87.631719351,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"1453",State St & 79th St,"392","6","0",2023/02/02,2024/01/28,41.7507155,-87.624543548,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"1466",Stewart Ave & 83rd St,"119","0","0",2023/02/04,2023/11/25,41.743645549,-87.634173274,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"1500",Vernon Ave & 79th St,"133","1","0",2023/02/13,2024/01/09,41.750739098,-87.613849401,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"1509",Wabash Ave & 83rd St,"55","2","0",2023/02/01,2024/01/24,41.7432748333333,-87.622878432,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"1510",Wabash Ave & 87th St,"194","6","0",2023/02/01,2024/01/29,41.736526,-87.622761965,CHATHAM,"0","82320670.3112","0","44","44","0","0","42006.9450094"
"199",Clyde Ave & 87th St,"89","4","0",2023/02/05,2024/01/29,41.7371173333333,-87.5727633333333,AVALON PARK,"0","34852737.7366","0","45","45","0","0","27630.822534"
"808",Public Rack - East End Ave & 87th St,"7","0","0",2023/03/04,2023/10/04,41.7370753333333,-87.5844773333333,AVALON PARK,"0","34852737.7366","0","45","45","0","0","27630.822534"
"1419",South Chicago Ave & 83rd St,"39","1","1",2023/03/01,2024/01/15,41.743919015,-87.57525,AVALON PARK,"0","34852737.7366","0","45","45","0","0","27630.822534"
"1420",South Chicago Ave & Elliot Ave,"9","0","0",2023/04/27,2023/09/06,41.7473035,-87.580050468,AVALON PARK,"0","34852737.7366","0","45","45","0","0","27630.822534"
"1473",Stony Island Ave & 82nd St,"94","2","0",2023/02/10,2024/01/30,41.7465245,-87.5860698333333,AVALON PARK,"0","34852737.7366","0","45","45","0","0","27630.822534"
"1475",Stony Island Ave & South Chicago Ave,"96","4","0",2023/02/11,2024/01/05,41.7511141666667,-87.585449,AVALON PARK,"0","34852737.7366","0","45","45","0","0","27630.822534"
"52",Baltimore Ave & 87th St,"222","11","0",2023/02/05,2024/01/24,41.7372866666667,-87.548652053,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
"205",Commercial Ave & 83rd St,"216","17","0",2023/02/06,2024/01/31,41.744536996,-87.551289678,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
"303",Exchange Ave & 79th St,"137","5","0",2023/02/18,2024/01/30,41.751041651,-87.553114772,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
"380",Houston Ave & 92nd St,"143","12","0",2023/03/16,2024/01/21,41.728154302,-87.5497001409531,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
"547",Marquette Ave & 89th St,"60","0","0",2023/02/02,2023/11/02,41.7335161666667,-87.558621883,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
"646",Phillips Ave & 83rd St,"54","2","0",2023/04/26,2024/01/30,41.7445041666667,-87.565178633,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
"718",Public Rack - Brandon Ave & 91st St,"51","2","0",2023/03/25,2024/01/08,41.729874492,-87.55,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
"723",Public Rack - Buffalo Ave & 89th St,"19","0","0",2023/04/20,2023/12/20,41.73,-87.544487834,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
"782",Public Rack - Colfax Ave & 83rd St,"6","1","0",2023/06/02,2024/01/18,41.7445723333333,-87.5610876666667,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
"784",Public Rack - Commercial Ave & 89th St,"8","1","0",2023/03/11,2024/01/01,41.73,-87.551465869,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
"890",Public Rack - Houston Ave & 91st St,"3","0","0",2023/03/11,2023/10/31,41.73,-87.55,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
"905",Public Rack - Jeffery Blvd & 83rd St,"4","0","0",2023/09/12,2023/11/17,41.7443936666667,-87.575004578,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
"1039",Public Rack - Mackinaw Ave & 85th St,"19","2","0",2023/08/23,2024/01/21,41.742033601,-87.543258309,SOUTH CHICAGO,"0","93272185.0092","0","46","46","0","0","52435.9794313"
